AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class,Timestamp,time_rel,time_gap,jerk_x,jerk_y,jerk_z,lateral_qforce,speed_variance,label
1.868361,1.6155995,-0.5235348,-0.092240654,-0.101174556,-0.13637567,AGGRESSIVE,819227,0.305,1.0,-10.461172999999999,11.212915300000002,-1.4501573999999995,2.470006998111797,1.1864196400334344,1
0.3956046,-0.15095541,0.6434841,-0.04642576,0.027107146,-0.055741455,AGGRESSIVE,819227,0.305,0.0,-14.727564,-17.6655491,11.670189,0.42342713109746294,1.2282395362787792,1
1.1070042,-0.92818886,-0.40846348,-0.029932396,-0.05047274,-0.036193766,AGGRESSIVE,819228,0.306,1.0,7.113996,-7.7723344999999995,-10.5194758,1.4446428135168012,1.2366145179967287,1
0.40327716,-0.40891707,0.6391039,-0.03359759,-0.027259862,-0.006872234,AGGRESSIVE,819228,0.306,0.0,-7.0372704,5.1927179,10.4756738,0.5743218939889463,1.2672523100967394,1
0.588933,0.32957944,1.9710665,-0.0061086523,0.14317155,0.0664316,AGGRESSIVE,819229,0.307,1.0,1.8565584000000002,7.3849651000000005,13.319626000000003,0.6748812382632322,1.252239187287219,1
-1.061689,-0.45353198,-0.3143816,-0.042760566,0.10102184,0.08475755,AGGRESSIVE,819229,0.307,0.0,-16.506220000000003,-7.8311142,-22.854481,1.1545019660458447,1.2461871798400523,1
-1.1992073,-1.5247221,0.50730705,-0.05375614,0.099189244,0.13607024,AGGRESSIVE,819230,0.308,1.0,-1.3751829999999998,-10.7119012,8.216886500000001,1.939813297872169,1.2444733671314103,1
1.0672255,1.0595589,0.6143389,-0.047647487,-0.19097175,0.01450805,AGGRESSIVE,819230,0.308,0.0,22.664328,25.84281,1.0703185000000004,1.5038734422881002,1.2146333494652501,1
-2.8510158,-1.1754292,0.1831398,0.08368854,-0.09812023,0.37797287,AGGRESSIVE,819231,0.309,1.0,-39.182413,-22.349880999999996,-4.311991000000001,3.083816611937597,1.222935370445718,1
-2.355932,-0.36171854,0.1557045,-0.01282817,-0.07368562,0.13423763,AGGRESSIVE,819231,0.309,0.0,4.950837999999997,8.1371066,-0.27435299999999996,2.3835385230374886,1.2221966429232751,1
-3.207422,0.838457,-0.22101974,0.19547687,-0.12683089,0.2228131,AGGRESSIVE,819232,0.31,1.0,-8.5149,12.0017554,-3.7672423999999998,3.3152022603354085,1.216629834255789,1
-2.7124162,1.1938679,1.715395,0.07696902,-0.0846812,0.18310685,AGGRESSIVE,819233,0.311,1.0,4.950058000000004,3.554109000000001,19.3641474,2.9635320488688577,1.2314836083828962,1
-0.30656117,-0.90449727,-0.29410172,0.08368854,0.18104519,0.14523321,AGGRESSIVE,819233,0.311,0.0,24.058550299999997,-20.983651700000003,-20.0949672,0.955036681174719,1.2400268284199527,1
-0.25563985,-2.3686347,-1.0100393,0.084910266,-0.21907155,0.043829583,AGGRESSIVE,819234,0.312,1.0,0.5092131999999999,-14.641374299999999,-7.159375800000001,2.382389992203651,1.237834996314816,1
-0.81936437,1.0068526,-0.6157026,0.029321533,0.16455182,0.10919216,AGGRESSIVE,819234,0.312,0.0,-5.6372452,33.754872999999996,3.943367000000001,1.298117917969033,1.2499162295525146,1
1.3157717,-2.1628306,0.032269478,-0.002443461,0.13645202,-0.011148291,AGGRESSIVE,819235,0.313,1.0,21.351360699999997,-31.696831999999997,6.47972078,2.531618330399993,1.2508653305197843,1
0.5112251,-1.0159371,1.5272408,0.11056661,-0.04558582,-0.014202617,AGGRESSIVE,819235,0.313,0.0,-8.045466,11.468935,14.94971322,1.1373123115602062,1.245807162466273,1
3.0834522,-0.5676542,-0.005417824,0.07513642,-0.03397938,-0.05024367,AGGRESSIVE,819236,0.314,1.0,25.722271,4.482828999999999,-15.32658624,3.1352685308379056,1.258695023516409,1
0.7177973,-1.8691704,0.8709717,-0.0842994,0.027107146,0.031612277,AGGRESSIVE,819236,0.314,0.0,-23.656549,-13.015162,8.76389524,2.0022564641232776,1.2584442063099377,1
1.0076776,-1.1996148,0.25804996,0.002443461,-0.02359467,0.02367103,AGGRESSIVE,819237,0.315,1.0,2.898803000000001,6.695556,-6.1292174,1.5666811462198682,1.2659395461820449,1
2.2656064,0.07466835,1.9164934,0.0061086523,-0.027259862,-0.008093964,AGGRESSIVE,819237,0.315,0.0,12.579287999999998,12.742831500000001,16.5844344,2.2668365009882563,1.2745548862698586,1
0.61380124,-1.5722823,-1.0634394,0.018936822,-0.10178542,-0.019700404,AGGRESSIVE,819238,0.316,1.0,-16.5180516,-16.4695065,-29.799328000000003,1.687845844003186,1.2749564220084724,1
2.2076283,-6.3585253,-0.77087593,-0.03481932,0.16882788,-0.03924809,AGGRESSIVE,819239,0.317,1.0,15.938270600000003,-47.86243,2.9256347000000007,6.730859284051404,1.648278640965981,1
1.4961765,-1.5547633,-1.5148935,-0.09285152,-0.16287194,-0.03680463,AGGRESSIVE,819239,0.317,0.0,-7.114518,48.03762,-7.440175699999999,2.1577379447419327,1.6305050865262352,1
2.812831,-2.4217653,-2.5972385,-0.02076942,0.13767375,-0.05879578,AGGRESSIVE,819240,0.318,1.0,13.166545000000001,-8.670020000000001,-10.823450000000001,3.7117334768063683,1.719180767891143,1
0.13298476,-3.8215244,-2.0262218,-0.014660766,0.07047858,-0.028863383,AGGRESSIVE,819240,0.318,0.0,-26.798462400000002,-13.997590999999998,5.710166999999999,3.823837560120411,1.7854615107622203,1
2.8418396,-0.04117942,-1.6660185,-0.096516706,-0.05047274,-0.14676037,AGGRESSIVE,819241,0.319,1.0,27.088548400000004,37.803449799999996,3.602033,2.842137937672923,1.7109299053767064,1
1.2215042,-1.6397265,-0.7632618,-0.029321533,0.08208502,-0.06612616,AGGRESSIVE,819241,0.319,0.0,-16.203354,-15.985470800000002,9.027567000000001,2.0446944772801365,1.6256071353748323,1
5.703853,0.12580502,-2.0556288,-0.11484267,0.014278975,-0.23716843,AGGRESSIVE,819242,0.32,1.0,44.823488,17.6553152,-12.923670000000001,5.705240218313879,1.863035203358003,1
